subregion,Time,Ag. Area (AC),Potential CUAW,Ag. Supply Requirement,Ag. Pumping,Ag. Diversion,Ag. Shortage,Ag. Re-use,Urban Area (AC),Urban Supply Requirement,Urban Pumping,Urban Diversion,Urban Shortage,Urban Re-use,Import,Export
18,02/28/1986 12:00 AM,643494.42,0.00,0.00,0.00,0.00,0.00,0.00,46087.32,2900.02,1651.71,1248.33,-0.02,0.00,1248.33,0.00
18,03/31/1986 12:00 AM,643494.42,0.00,0.00,0.00,140355.77,-140355.77,39188.43,46087.32,3200.02,2513.82,686.20,0.00,0.00,11818.38,0.00
18,04/30/1986 12:00 AM,643494.42,0.00,0.00,0.00,141894.30,-141894.30,14246.10,46087.32,8200.06,5045.43,3154.66,-0.04,0.00,54345.94,0.00
18,05/31/1986 12:00 AM,643494.42,217755.58,270948.23,86958.40,183991.05,-1.23,22909.02,46087.32,9800.07,3749.23,6050.82,0.02,0.00,104225.09,0.00
18,06/30/1986 12:00 AM,643494.42,234923.48,286921.19,54569.68,232213.76,137.75,12085.43,46087.32,10200.07,2172.42,8027.66,0.00,0.00,138284.36,0.00
18,07/31/1986 12:00 AM,643494.42,269485.92,325616.65,86624.22,239216.53,-224.09,3567.53,46087.32,10600.07,2350.62,8249.50,-0.04,0.00,142099.74,0.00
18,08/31/1986 12:00 AM,643494.42,216338.87,260951.14,74930.53,185861.60,159.01,0.00,46087.32,9900.07,2482.52,7417.59,-0.04,0.00,127768.79,0.00
18,09/30/1986 12:00 AM,643494.42,5186.59,6453.82,0.00,92840.87,-86387.05,0.00,46087.32,7900.05,3702.03,4198.07,-0.04,0.00,72306.16,0.00
18,10/31/1986 12:00 AM,640923.38,39938.91,49655.69,29038.99,20608.34,8.35,0.00,47698.32,6300.04,4484.93,1815.15,-0.04,0.00,16540.87,0.00
18,11/30/1986 12:00 AM,640923.38,0.00,0.00,0.00,0.00,0.00,0.00,47698.32,4000.03,3211.42,788.67,-0.06,0.00,788.67,0.00
18,12/31/1986 12:00 AM,640923.38,0.00,0.00,0.00,0.00,0.00,0.00,47698.32,3300.02,3067.82,232.18,0.02,0.00,232.18,0.00
18,01/31/1987 12:00 AM,640923.38,0.00,0.00,0.00,3616.23,-3616.23,0.00,47698.32,3300.02,3214.52,85.54,-0.04,0.00,3701.77,0.00
18,02/28/1987 12:00 AM,640923.38,0.00,0.00,0.00,67846.85,-67846.85,190.48,47698.32,3000.02,2881.62,118.44,-0.04,0.00,67965.29,0.00
18,03/31/1987 12:00 AM,640923.38,29036.93,35659.26,15019.90,20639.55,-0.20,1504.10,47698.32,5100.04,4954.33,145.70,0.00,0.00,17905.13,0.00
18,04/30/1987 12:00 AM,640923.38,100632.69,125539.62,79662.85,45877.29,-0.52,4102.99,47698.32,8900.06,8729.16,171.08,-0.18,0.00,38290.30,0.00
18,05/31/1987 12:00 AM,640923.38,201738.55,251138.12,201149.69,49861.38,127.04,19391.31,47698.32,10000.07,9820.67,179.54,-0.14,0.00,38636.16,0.00
18,06/30/1987 12:00 AM,640923.38,231432.22,282869.89,154992.13,127924.22,-46.45,12019.31,47698.32,10400.07,10224.47,175.78,-0.18,0.00,83681.91,0.00
18,07/31/1987 12:00 AM,640923.38,267035.15,322907.97,145307.57,177658.16,-57.77,3475.26,47698.32,11000.08,10838.58,161.68,-0.18,0.00,140499.51,0.00
18,08/31/1987 12:00 AM,640923.38,213594.09,257840.57,134440.13,123397.48,2.97,0.00,47698.32,10300.07,10190.27,109.98,-0.18,0.00,109583.75,0.00
18,09/30/1987 12:00 AM,640923.38,17383.35,21641.54,0.00,52711.59,-31070.05,0.00,47698.32,8400.06,8231.96,168.26,-0.16,0.00,48043.41,0.00
18,10/31/1987 12:00 AM,636204.41,11890.61,14783.95,0.00,29232.54,-14448.59,0.00,49309.31,5900.04,5725.24,174.84,-0.04,0.00,28245.38,0.00
18,11/30/1987 12:00 AM,636204.41,0.00,0.00,0.00,2204.04,-2204.04,0.00,49309.31,3500.02,3344.92,155.10,0.00,0.00,2359.14,0.00
18,12/31/1987 12:00 AM,636204.41,0.00,0.00,0.00,925.13,-925.13,0.00,49309.31,3300.02,3158.12,141.94,-0.04,0.00,1067.07,0.00
18,01/31/1988 12:00 AM,636204.41,0.00,0.00,0.00,2853.78,-2853.78,0.00,49309.31,3300.02,3186.32,113.74,-0.04,0.00,2967.52,0.00
18,02/29/1988 12:00 AM,636204.41,0.00,0.00,0.00,120728.02,-120728.02,2737.65,49309.31,3000.02,2900.42,99.64,-0.04,0.00,120827.66,0.00
18,03/31/1988 12:00 AM,636204.41,57053.67,69921.96,20237.04,49738.33,-53.42,5958.07,49309.31,7300.05,7161.95,138.18,-0.08,0.00,41829.61,0.00
18,04/30/1988 12:00 AM,636204.41,5239.86,6536.13,0.00,26445.17,-19909.05,455.49,49309.31,7400.05,7263.95,136.30,-0.20,0.00,20905.89,0.00
18,05/31/1988 12:00 AM,636204.41,190319.58,236877.93,201058.49,35836.68,-17.24,18376.24,49309.31,10300.07,10135.77,164.50,-0.20,0.00,28668.74,0.00
18,06/30/1988 12:00 AM,636204.41,234979.06,286545.79,196645.36,89697.34,203.09,12470.39,49309.31,10900.08,10734.77,165.44,-0.14,0.00,65433.98,0.00
18,07/31/1988 12:00 AM,636204.41,276491.99,333431.98,101197.76,232262.57,-28.35,3745.46,49309.31,11400.08,11241.38,158.86,-0.16,0.00,183516.12,0.00
18,08/31/1988 12:00 AM,636204.41,224734.15,270560.57,176323.53,94229.08,7.95,36.67,49309.31,10600.07,10433.87,166.38,-0.18,0.00,75067.57,0.00
18,09/30/1988 12:00 AM,636204.41,11629.18,14475.72,0.00,38196.47,-23720.75,0.00,49309.31,8600.06,8444.16,156.04,-0.14,0.00,35438.37,0.00
18,10/31/1988 12:00 AM,615704.27,39232.59,48796.71,27728.19,21068.69,-0.17,0.00,50920.34,6600.05,6425.24,174.84,-0.04,0.00,20486.56,0.00
18,11/30/1988 12:00 AM,615704.27,0.00,0.00,0.00,5731.08,-5731.08,0.00,50920.34,3300.02,3282.22,17.86,-0.06,0.00,5748.94,0.00
18,12/31/1988 12:00 AM,615704.27,0.00,0.00,0.00,0.00,0.00,0.00,50920.34,3400.02,3400.02,0.00,0.00,0.00,0.00,0.00
18,01/31/1989 12:00 AM,615704.27,0.00,0.00,0.00,0.00,0.00,0.00,50920.34,3400.02,3400.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1989 12:00 AM,615704.27,0.00,0.00,0.00,3562.32,-3562.32,0.00,50920.34,3100.02,3061.52,38.54,-0.04,0.00,3600.86,0.00
18,03/31/1989 12:00 AM,615704.27,32020.08,39361.91,5803.84,33558.13,-0.06,0.00,50920.34,6900.05,6731.85,168.26,-0.06,0.00,20380.73,0.00
18,04/30/1989 12:00 AM,615704.27,97360.19,121492.88,79242.12,42249.24,1.52,0.00,50920.34,9600.07,9440.47,159.80,-0.20,0.00,37625.03,0.00
18,05/31/1989 12:00 AM,615704.27,185463.86,230915.81,175493.93,55403.35,18.53,372.76,50920.34,10300.07,10136.67,163.56,-0.16,0.00,47520.13,0.00
18,06/30/1989 12:00 AM,615704.27,224933.45,275141.78,44607.85,230579.66,-45.72,8521.54,50920.34,11300.08,11158.28,141.94,-0.14,0.00,164905.43,0.00
18,07/31/1989 12:00 AM,615704.27,255223.45,308924.55,80764.01,228210.82,-50.28,3283.80,50920.34,11800.08,11644.18,156.04,-0.14,0.00,186745.13,0.00
18,08/31/1989 12:00 AM,615704.27,203168.67,245507.19,112068.68,133436.61,1.90,0.00,50920.34,11000.08,10841.38,158.86,-0.16,0.00,126894.13,0.00
18,09/30/1989 12:00 AM,615704.27,209.03,260.29,0.00,43921.23,-43660.94,0.00,50920.34,8200.06,8065.76,134.42,-0.12,0.00,41363.92,0.00
18,10/31/1989 12:00 AM,636824.39,85523.49,106503.90,83023.26,23478.96,1.68,0.00,52531.38,6700.05,6553.45,146.64,-0.04,0.00,23092.99,0.00
18,11/30/1989 12:00 AM,636824.39,0.00,0.00,0.00,12272.62,-12272.62,0.00,52531.38,4500.03,4343.13,156.98,-0.08,0.00,12429.61,0.00
18,12/31/1989 12:00 AM,636824.39,0.00,0.00,0.00,3382.98,-3382.98,0.00,52531.38,3600.02,3448.72,151.34,-0.04,0.00,3534.32,0.00
18,01/31/1990 12:00 AM,636824.39,0.00,0.00,0.00,792.83,-792.83,0.00,52531.38,3600.02,3472.22,127.84,-0.04,0.00,920.67,0.00
18,02/28/1990 12:00 AM,636824.39,0.00,0.00,0.00,4226.77,-4226.77,0.00,52531.38,3200.02,3090.02,109.98,0.02,0.00,4336.75,0.00
18,03/31/1990 12:00 AM,636824.39,146667.86,180607.66,155207.71,25449.85,-49.90,2900.31,52531.38,8200.06,8074.26,125.96,-0.16,0.00,23026.00,0.00
18,04/30/1990 12:00 AM,636824.39,78483.62,98068.94,67675.68,30452.78,-59.52,3085.78,52531.38,9300.06,9139.46,160.74,-0.14,0.00,27429.76,0.00
18,05/31/1990 12:00 AM,636824.39,164366.83,204940.20,171566.79,33277.89,95.52,17229.60,52531.38,10500.07,10331.07,169.20,-0.20,0.00,29137.44,0.00
18,06/30/1990 12:00 AM,636824.39,234216.48,287004.96,188005.67,99021.10,-21.82,12566.25,52531.38,11800.08,11696.88,103.40,-0.20,0.00,66378.12,0.00
18,07/31/1990 12:00 AM,636824.39,261281.25,316796.41,175899.13,140918.72,-21.44,3380.02,52531.38,12300.09,12188.38,111.86,-0.16,0.00,111656.46,0.00
18,08/31/1990 12:00 AM,636824.39,205743.83,249014.70,146455.62,102557.53,1.55,0.00,52531.38,11500.08,11376.18,124.08,-0.18,0.00,98328.19,0.00
18,09/30/1990 12:00 AM,636824.39,16328.30,20360.74,0.00,38373.89,-18013.16,0.00,52531.38,9200.06,9060.16,140.06,-0.16,0.00,36024.21,0.00
18,10/31/1990 12:00 AM,653204.55,45880.36,57002.98,36434.83,20567.67,0.47,0.00,54142.35,6700.05,6566.65,133.48,-0.08,0.00,19784.10,0.00
18,11/30/1990 12:00 AM,653204.55,0.00,0.00,0.00,8693.64,-8693.64,0.00,54142.35,4700.03,4632.43,67.68,-0.08,0.00,8761.32,0.00
18,12/31/1990 12:00 AM,653204.55,0.00,0.00,0.00,98.00,-98.00,0.00,54142.35,3700.03,3700.03,0.00,0.00,0.00,98.00,0.00
18,01/31/1991 12:00 AM,653204.55,44189.39,56732.95,56733.69,0.00,-0.75,0.00,54142.35,3700.03,3700.03,0.00,0.00,0.00,0.00,0.00
18,02/28/1991 12:00 AM,653204.55,506.11,650.47,0.00,3541.74,-2891.27,0.00,54142.35,3400.02,3396.32,3.76,-0.06,0.00,3545.50,0.00
18,03/31/1991 12:00 AM,653204.55,13955.81,17160.41,0.00,17834.73,-674.32,503.05,54142.35,3700.03,3697.23,2.82,-0.02,0.00,303.68,0.00
18,04/30/1991 12:00 AM,653204.55,96557.75,120473.57,108333.36,12133.45,6.76,100.92,54142.35,9000.06,8988.96,11.28,-0.18,0.00,7793.69,0.00
18,05/31/1991 12:00 AM,653204.55,240128.48,298924.05,210469.96,88378.01,76.08,2201.27,54142.35,11700.08,11587.48,112.80,-0.20,0.00,75200.41,0.00
18,06/30/1991 12:00 AM,653204.55,237610.71,290946.14,93438.31,197560.36,-52.54,10834.38,54142.35,12100.08,11936.68,163.56,-0.16,0.00,148728.96,0.00
18,07/31/1991 12:00 AM,653204.55,266358.68,322831.49,103118.63,219747.30,-34.44,3421.34,54142.35,12700.09,12491.59,208.68,-0.18,0.00,189458.72,0.00
18,08/31/1991 12:00 AM,653204.55,211111.04,255390.84,97165.48,158224.36,1.00,0.00,54142.35,11800.08,11611.28,188.94,-0.14,0.00,143365.18,0.00
18,09/30/1991 12:00 AM,653204.55,19200.88,23897.41,0.00,56130.61,-32233.19,0.00,54142.35,9500.07,9308.46,191.76,-0.16,0.00,50320.75,0.00
18,10/31/1991 12:00 AM,678704.66,22128.82,27438.40,0.00,33073.82,-5635.41,0.00,55753.39,6300.04,6090.44,209.62,-0.02,0.00,31782.19,0.00
18,11/30/1991 12:00 AM,678704.66,0.00,0.00,0.00,10596.81,-10596.81,0.00,55753.39,5000.03,4925.83,74.26,-0.06,0.00,10671.07,0.00
18,12/31/1991 12:00 AM,678704.66,0.00,0.00,0.00,54.88,-54.88,0.00,55753.39,3900.03,3900.03,0.00,0.00,0.00,54.88,0.00
18,01/31/1992 12:00 AM,678704.66,0.00,0.00,0.00,0.00,0.00,0.00,55753.39,3900.03,3900.03,0.00,0.00,0.00,0.00,0.00
18,02/29/1992 12:00 AM,678704.66,0.00,0.00,0.00,1923.75,-1923.75,35.25,55753.39,3500.02,3478.42,21.62,-0.02,0.00,1945.37,0.00
18,03/31/1992 12:00 AM,678704.66,0.00,0.00,0.00,10974.40,-10974.40,0.00,55753.39,4900.03,4825.83,74.26,-0.06,0.00,4744.09,0.00
18,04/30/1992 12:00 AM,678704.66,117108.40,145779.34,107902.83,37870.48,6.03,141.30,55753.39,10600.07,10447.97,152.28,-0.18,0.00,32177.29,0.00
18,05/31/1992 12:00 AM,678704.66,219298.33,272388.08,208555.57,63897.16,-64.65,5583.09,55753.39,12200.08,11994.38,205.86,-0.16,0.00,56348.03,0.00
18,06/30/1992 12:00 AM,678704.66,240342.74,293702.45,104520.88,189259.58,-78.02,11625.82,55753.39,12600.09,12379.39,220.90,-0.20,0.00,165102.06,0.00
18,07/31/1992 12:00 AM,678704.66,271537.44,328528.37,192621.19,135956.13,-48.95,3010.24,55753.39,13100.09,12868.99,231.24,-0.14,0.00,121505.41,0.00
18,08/31/1992 12:00 AM,678704.66,216003.13,260887.04,147824.34,113051.24,11.47,0.00,55753.39,12300.09,12053.08,247.22,-0.22,0.00,107674.39,0.00
18,09/30/1992 12:00 AM,678704.66,21504.38,26707.86,0.00,35017.28,-8309.42,0.00,55753.39,10000.07,9794.37,205.86,-0.16,0.00,33210.84,0.00
18,10/31/1992 12:00 AM,674904.67,1332.88,1651.06,0.00,19488.10,-17837.04,0.00,57364.41,7400.05,7228.15,172.02,-0.12,0.00,18551.70,0.00
18,11/30/1992 12:00 AM,674904.67,26035.59,32334.44,27325.99,5008.81,-0.37,0.00,57364.41,4100.03,4052.13,47.94,-0.04,0.00,5056.75,0.00
18,12/31/1992 12:00 AM,674904.67,0.00,0.00,0.00,0.00,0.00,0.00,57364.41,3900.03,3900.03,0.00,0.00,0.00,0.00,0.00
18,01/31/1993 12:00 AM,674904.67,0.00,0.00,0.00,0.00,0.00,0.00,57364.41,3900.03,3900.03,0.00,0.00,0.00,0.00,0.00
18,02/28/1993 12:00 AM,674904.67,0.00,0.00,0.00,69406.04,-69406.04,17793.08,57364.41,3600.02,3600.02,0.00,0.00,0.00,69406.04,0.00
18,03/31/1993 12:00 AM,674904.67,0.00,0.00,0.00,236752.79,-236752.79,56534.62,57364.41,4500.03,4430.53,69.56,-0.06,0.00,190336.51,0.00
18,04/30/1993 12:00 AM,674904.67,0.00,0.00,0.00,310319.50,-310319.50,47054.49,57364.41,10900.08,10743.27,156.98,-0.18,0.00,263418.95,0.00
18,05/31/1993 12:00 AM,674904.67,227671.20,282801.92,0.00,453199.19,-170397.27,66147.07,57364.41,12400.09,12173.68,226.54,-0.14,0.00,365818.66,0.00
18,06/30/1993 12:00 AM,674904.67,202868.54,247850.03,0.00,459593.70,-211743.67,61885.72,57364.41,12300.09,12036.08,264.14,-0.14,0.00,353076.77,0.00
18,07/31/1993 12:00 AM,674904.67,267077.32,322993.75,0.00,383332.90,-60339.16,17522.70,57364.41,13500.09,13237.09,263.20,-0.20,0.00,314414.30,0.00
18,08/31/1993 12:00 AM,674904.67,209855.68,253296.35,0.00,334704.39,-81408.04,17518.12,57364.41,12600.09,12351.19,249.10,-0.20,0.00,292187.44,0.00
18,09/30/1993 12:00 AM,674904.67,16720.60,20759.78,0.00,140305.97,-119546.18,0.00,57364.41,10300.07,10091.57,208.68,-0.18,0.00,121563.10,0.00
18,10/31/1993 12:00 AM,684804.73,17060.51,21141.24,0.00,79367.89,-58226.65,0.00,58975.40,7400.05,7243.25,156.98,-0.18,0.00,74829.67,0.00
18,11/30/1993 12:00 AM,684804.73,0.00,0.00,0.00,8582.90,-8582.90,0.00,58975.40,4100.03,3979.73,120.32,-0.02,0.00,8703.22,0.00
18,12/31/1993 12:00 AM,684804.73,0.00,0.00,0.00,895.73,-895.73,219.34,58975.40,3900.03,3797.63,102.46,-0.06,0.00,998.19,0.00
18,01/31/1994 12:00 AM,684804.73,0.00,0.00,0.00,1019.21,-1019.21,493.89,58975.40,4000.03,3861.83,138.18,0.02,0.00,1157.39,0.00
18,02/28/1994 12:00 AM,684804.73,0.00,0.00,0.00,3475.10,-3475.10,1674.09,58975.40,4000.03,3868.43,131.60,0.00,0.00,3606.70,0.00
18,03/31/1994 12:00 AM,684804.73,44877.50,55074.39,43209.60,11865.08,-0.30,1687.21,58975.40,8400.06,8220.66,179.54,-0.14,0.00,9858.39,0.00
18,04/30/1994 12:00 AM,684804.73,58182.92,72448.92,39053.41,33395.39,0.12,609.10,58975.40,10000.07,9798.17,202.10,-0.20,0.00,29521.37,0.00
18,05/31/1994 12:00 AM,684804.73,168899.41,209868.51,173865.20,35913.43,89.88,17372.37,58975.40,11900.08,11675.58,224.66,-0.16,0.00,31565.81,0.00
18,06/30/1994 12:00 AM,684804.73,242663.73,296715.16,121467.79,175323.93,-76.55,12399.79,58975.40,13300.09,13047.39,252.86,-0.16,0.00,137723.32,0.00
18,07/31/1994 12:00 AM,684804.73,269525.95,326269.05,90353.34,235935.02,-19.30,2828.64,58975.40,13800.10,13491.99,308.32,-0.22,0.00,179110.61,0.00
18,08/31/1994 12:00 AM,684804.73,211304.10,255286.36,95918.82,159333.11,34.42,0.00,58975.40,12800.09,12496.69,303.62,-0.22,0.00,135766.60,0.00
18,09/30/1994 12:00 AM,684804.73,0.00,0.00,0.00,41491.05,-41491.05,0.00,58975.40,9700.07,9456.77,243.46,-0.16,0.00,38296.34,0.00
18,10/31/1994 12:00 AM,696804.86,68220.01,84543.61,72493.46,12050.00,0.16,0.00,60586.38,7400.05,7226.35,173.90,-0.20,0.00,10801.69,0.00
18,11/30/1994 12:00 AM,696804.86,0.00,0.00,0.00,3026.26,-3026.26,0.00,60586.38,3900.03,3761.83,138.18,0.02,0.00,3164.44,0.00
18,12/31/1994 12:00 AM,696804.86,0.00,0.00,0.00,290.08,-290.08,0.00,60586.38,4000.03,3864.73,135.36,-0.06,0.00,425.44,0.00
18,01/31/1995 12:00 AM,696804.86,0.00,0.00,0.00,161.70,-161.70,78.93,60586.38,4000.03,3954.93,45.12,-0.02,0.00,206.82,0.00
18,02/28/1995 12:00 AM,696804.86,0.00,0.00,0.00,94778.42,-94778.42,12428.86,60586.38,3600.02,3571.82,28.20,0.00,0.00,94806.62,0.00
18,03/31/1995 12:00 AM,696804.86,0.00,0.00,0.00,209157.95,-209157.95,64463.51,60586.38,4000.03,3958.73,41.36,-0.06,0.00,82698.88,0.00
18,04/30/1995 12:00 AM,696804.86,0.00,0.00,0.00,205623.62,-205623.62,31062.16,60586.38,9200.06,9084.56,115.62,-0.12,0.00,74497.36,0.00
18,05/31/1995 12:00 AM,696804.86,138583.98,172383.70,0.00,245328.66,-72944.96,29075.57,60586.38,12100.08,11885.98,214.32,-0.22,0.00,141472.49,0.00
18,06/30/1995 12:00 AM,696804.86,233299.51,285933.16,0.00,463383.31,-177450.15,56224.23,60586.38,13400.09,13137.99,262.26,-0.16,0.00,256055.55,0.00
18,07/31/1995 12:00 AM,696804.86,274295.35,332881.80,0.00,451223.75,-118341.95,32220.74,60586.38,14100.10,13811.70,288.58,-0.18,0.00,264945.84,0.00
18,08/31/1995 12:00 AM,696804.86,209455.92,253640.53,0.00,459685.08,-206044.55,46994.09,60586.38,13200.09,12884.39,315.84,-0.14,0.00,345688.14,0.00
18,09/30/1995 12:00 AM,696804.86,22358.95,27789.16,0.00,212177.25,-184388.09,9684.83,60586.38,10700.07,10435.17,265.08,-0.18,0.00,164471.32,0.00
18,10/31/1995 12:00 AM,696104.84,45471.59,56293.05,0.00,107076.40,-50783.35,3045.06,62197.39,8100.06,7880.25,219.96,-0.16,0.00,97458.30,0.00
18,11/30/1995 12:00 AM,696104.84,885.76,1100.84,0.00,52465.64,-51364.80,0.00,62197.39,5400.04,5234.64,165.44,-0.04,0.00,52631.08,0.00
18,12/31/1995 12:00 AM,696104.84,0.00,0.00,0.00,28478.02,-28478.02,11486.81,62197.39,4100.03,3954.33,145.70,0.00,0.00,28623.72,0.00
18,01/31/1996 12:00 AM,696104.84,0.00,0.00,0.00,2730.30,-2730.30,1332.65,62197.39,4100.03,3958.13,141.94,-0.04,0.00,2872.24,0.00
18,02/29/1996 12:00 AM,696104.84,0.00,0.00,0.00,28128.15,-28128.15,11511.89,62197.39,3900.03,3852.13,47.94,-0.04,0.00,28176.09,0.00
18,03/31/1996 12:00 AM,696104.84,0.00,0.00,0.00,154166.78,-154166.78,31718.85,62197.39,5100.04,5044.63,55.46,-0.06,0.00,69741.19,0.00
18,04/30/1996 12:00 AM,696104.84,30279.08,37736.79,0.00,208597.87,-170861.08,29809.17,62197.39,11000.08,10838.58,161.68,-0.18,0.00,168809.20,0.00
18,05/31/1996 12:00 AM,696104.84,213657.38,265902.22,0.00,320183.72,-54281.51,34521.89,62197.39,13200.09,12966.19,234.06,-0.16,0.00,238331.55,0.00
18,06/30/1996 12:00 AM,696104.84,255288.13,313881.94,0.00,421861.00,-107979.05,41173.75,62197.39,14000.10,13723.89,276.36,-0.16,0.00,321617.24,0.00
18,07/31/1996 12:00 AM,696104.84,264089.68,321787.48,0.00,432350.09,-110562.60,30336.86,62197.39,14500.10,14233.30,266.96,-0.16,0.00,324736.41,0.00
18,08/31/1996 12:00 AM,696104.84,193021.84,234626.47,0.00,288578.69,-53952.22,8174.04,62197.39,13500.09,13219.19,281.06,-0.16,0.00,221062.65,0.00
18,09/30/1996 12:00 AM,696104.84,27976.40,34769.19,0.00,62339.10,-27569.91,0.00,62197.39,11000.08,10788.77,211.50,-0.20,0.00,56316.43,0.00
18,10/31/1996 12:00 AM,703804.86,0.00,0.00,0.00,40501.36,-40501.36,0.00,63808.44,5800.04,5570.74,229.36,-0.06,0.00,35744.15,0.00
18,11/30/1996 12:00 AM,703804.86,0.00,0.00,0.00,2155.03,-2155.03,0.00,63808.44,4200.03,4062.83,137.24,-0.04,0.00,2292.28,0.00
18,12/31/1996 12:00 AM,703804.86,0.00,0.00,0.00,262.64,-262.64,128.19,63808.44,4200.03,4139.93,60.16,-0.06,0.00,322.80,0.00
18,01/31/1997 12:00 AM,703804.86,0.00,0.00,0.00,3696.59,-3696.59,1804.29,63808.44,4200.03,4177.53,22.56,-0.06,0.00,3719.15,0.00
18,02/28/1997 12:00 AM,703804.86,0.00,0.00,0.00,11243.62,-11243.62,0.00,63808.44,3800.03,3786.93,13.16,-0.06,0.00,11256.78,0.00
18,03/31/1997 12:00 AM,703804.86,0.00,0.00,0.00,202336.48,-202336.48,15504.08,63808.44,9100.06,9065.46,34.78,-0.18,0.00,113490.58,0.00
18,04/30/1997 12:00 AM,703804.86,142515.22,177937.38,0.00,218711.41,-40774.03,22128.36,63808.44,12100.08,12018.48,81.78,-0.18,0.00,186779.71,0.00
18,05/31/1997 12:00 AM,703804.86,237035.59,295509.84,113486.89,181926.23,96.72,24798.59,63808.44,13700.09,13488.79,211.50,-0.20,0.00,124297.33,0.00
18,06/30/1997 12:00 AM,703804.86,262769.59,324507.31,0.00,387052.44,-62545.13,31058.04,63808.44,14300.10,14044.60,255.68,-0.18,0.00,290552.36,0.00
18,07/31/1997 12:00 AM,703804.86,262142.72,321211.11,0.00,350141.25,-28930.15,10972.28,63808.44,14900.10,14615.50,284.82,-0.22,0.00,262517.19,0.00
18,08/31/1997 12:00 AM,703804.86,184878.67,225989.29,0.00,243888.17,-17898.88,0.00,63808.44,13900.10,13653.99,246.28,-0.18,0.00,188966.23,0.00
18,09/30/1997 12:00 AM,703804.86,33044.37,41136.80,0.00,104876.11,-63739.31,0.00,63808.44,11200.08,10986.88,213.38,-0.18,0.00,95158.47,0.00
18,10/31/1997 12:00 AM,715704.96,50859.02,63276.49,0.00,90679.69,-27403.20,0.00,65419.43,8300.06,8106.56,193.64,-0.14,0.00,82953.71,0.00
18,11/30/1997 12:00 AM,715704.96,0.00,0.00,0.00,11844.36,-11844.36,826.19,65419.43,4200.03,4068.43,131.60,0.00,0.00,11975.96,0.00
18,12/31/1997 12:00 AM,715704.96,0.00,0.00,0.00,3734.81,-3734.81,1822.94,65419.43,4300.03,4153.43,146.64,-0.04,0.00,3881.45,0.00
18,01/31/1998 12:00 AM,715704.96,0.00,0.00,0.00,1218.15,-1218.15,594.57,65419.43,4300.03,4223.93,76.14,-0.04,0.00,1294.29,0.00
18,02/28/1998 12:00 AM,715704.96,0.00,0.00,0.00,2912.58,-2912.58,1421.62,65419.43,3900.03,3883.13,16.92,-0.02,0.00,2929.50,0.00
18,03/31/1998 12:00 AM,715704.96,0.00,0.00,0.00,131137.23,-131137.23,37611.33,65419.43,4300.03,4277.53,22.56,-0.06,0.00,2562.89,0.00
18,04/30/1998 12:00 AM,715704.96,0.00,0.00,0.00,169244.30,-169244.30,28605.42,65419.43,10200.07,10200.27,0.00,-0.20,0.00,0.00,0.00
18,05/31/1998 12:00 AM,715704.96,100573.63,125581.38,0.00,194067.92,-68486.54,18312.16,65419.43,12200.08,12200.28,0.00,-0.20,0.00,0.00,0.00
18,06/30/1998 12:00 AM,715704.96,216948.42,269059.43,45621.32,223249.09,189.02,11926.78,65419.43,13700.09,13682.39,17.86,-0.16,0.00,25612.43,0.00
18,07/31/1998 12:00 AM,715704.96,252651.10,311418.35,0.00,423146.29,-111727.94,30645.95,65419.43,15200.11,14941.80,258.50,-0.20,0.00,215117.30,0.00
18,08/31/1998 12:00 AM,715704.96,173818.28,213844.09,0.00,396501.26,-182657.17,37401.44,65419.43,14200.10,13914.50,285.76,-0.16,0.00,273632.07,0.00
18,09/30/1998 12:00 AM,715704.96,35912.03,44806.69,0.00,206329.56,-161522.87,15201.00,65419.43,11400.08,11206.58,193.64,-0.14,0.00,123196.12,0.00
18,10/31/1998 12:00 AM,678504.68,42532.01,52798.67,0.00,75476.03,-22677.36,0.00,67030.47,8100.06,7888.75,211.50,-0.20,0.00,62535.26,0.00
18,11/30/1998 12:00 AM,678504.68,0.00,0.00,0.00,17317.70,-17317.70,1664.25,67030.47,5100.04,4939.33,160.74,-0.04,0.00,17478.44,0.00
18,12/31/1998 12:00 AM,678504.68,0.00,0.00,0.00,29424.70,-29424.70,7224.55,67030.47,4400.03,4210.13,189.88,0.02,0.00,29614.58,0.00
18,01/31/1999 12:00 AM,678504.68,0.00,0.00,0.00,20562.50,-20562.50,9779.27,67030.47,4400.03,4244.93,155.10,0.00,0.00,20717.60,0.00
18,02/28/1999 12:00 AM,678504.68,0.00,0.00,0.00,43025.24,-43025.24,2813.36,67030.47,4000.03,3976.53,23.50,0.00,0.00,43048.74,0.00
18,03/31/1999 12:00 AM,678504.68,24174.75,29950.84,0.00,65552.89,-35602.06,717.86,67030.47,8900.06,8800.56,99.64,-0.14,0.00,60785.38,0.00
18,04/30/1999 12:00 AM,678504.68,70145.50,87495.18,18144.73,69350.72,-0.27,7100.79,67030.47,11200.08,10968.98,231.24,-0.14,0.00,64492.37,0.00
18,05/31/1999 12:00 AM,678504.68,240552.22,299530.87,107593.04,191939.24,-1.41,26711.27,67030.47,14400.10,14119.20,281.06,-0.16,0.00,183433.03,0.00
18,06/30/1999 12:00 AM,678504.68,251532.98,310479.56,0.00,311742.03,-1262.47,13912.78,67030.47,15000.10,14710.80,289.52,-0.22,0.00,258506.97,0.00
