subregion,Time,Ag. Area (AC),Potential CUAW,Ag. Supply Requirement,Ag. Pumping,Ag. Diversion,Ag. Shortage,Ag. Re-use,Urban Area (AC),Urban Supply Requirement,Urban Pumping,Urban Diversion,Urban Shortage,Urban Re-use,Import,Export
17,05/31/2005 12:00 AM,264344.84,69627.49,87898.24,769.31,87128.89,0.04,816.83,36965.32,7800.05,7653.75,146.64,-0.34,0.00,1665.34,130290.45
17,06/30/2005 12:00 AM,264344.84,112669.39,142128.67,24328.07,117801.39,-0.78,793.86,36965.32,8400.06,8203.96,196.46,-0.36,0.00,5431.47,190294.62
17,07/31/2005 12:00 AM,264344.84,122793.05,154722.15,34798.24,119924.72,-0.81,761.27,36965.32,8800.06,8596.46,203.98,-0.38,0.00,6893.52,209420.30
17,08/31/2005 12:00 AM,264344.84,98872.93,124488.18,45834.12,78655.25,-1.19,468.48,36965.32,8200.06,7958.86,241.58,-0.38,0.00,7557.94,154059.12
17,09/30/2005 12:00 AM,264344.84,54316.93,68523.96,35931.75,32593.02,-0.81,0.00,36965.32,6700.05,6513.95,186.12,-0.02,0.00,5285.35,84271.58
17,10/31/2005 12:00 AM,249582.72,25456.06,32057.66,15269.91,16788.17,-0.41,0.00,37804.66,5200.04,5048.73,151.34,-0.04,0.00,1885.80,33114.48
17,11/30/2005 12:00 AM,249582.72,0.00,0.00,0.00,0.00,0.00,0.00,37804.66,2700.02,2581.62,118.44,-0.04,0.00,118.44,2614.42
17,12/31/2005 12:00 AM,249582.72,0.00,0.00,0.00,0.00,0.00,0.00,37804.66,2800.02,2703.22,96.82,-0.02,0.00,96.82,8560.06
17,01/31/2006 12:00 AM,249582.72,0.00,0.00,0.00,0.00,0.00,0.00,37804.66,2800.02,2698.52,101.52,-0.02,0.00,101.52,4309.63
17,02/28/2006 12:00 AM,249582.72,0.00,0.00,0.00,0.00,0.00,0.00,37804.66,2700.02,2601.32,98.70,0.00,0.00,98.70,10912.88
17,03/31/2006 12:00 AM,249582.72,0.00,0.00,0.00,237.80,-237.80,97.85,37804.66,5700.04,5587.24,112.80,0.00,0.00,131.40,47798.43
17,04/30/2006 12:00 AM,249582.72,0.00,0.00,0.00,36623.95,-36623.95,2456.39,37804.66,6000.04,5870.34,129.72,-0.02,0.00,213.42,45683.97
17,05/31/2006 12:00 AM,249582.72,69897.15,88238.63,0.00,95272.62,-7033.99,787.16,37804.66,8000.06,7812.45,188.00,-0.40,0.00,3026.38,168161.51
17,06/30/2006 12:00 AM,249582.72,106175.41,133936.69,14387.30,119549.79,-0.40,747.69,37804.66,8600.06,8363.56,236.88,-0.38,0.00,6218.68,189042.81
17,07/31/2006 12:00 AM,249582.72,115936.11,146082.17,31131.62,114951.38,-0.82,718.76,37804.66,9000.06,8740.06,260.38,-0.38,0.00,7278.21,214682.74
17,08/31/2006 12:00 AM,249582.72,93379.44,117571.43,43624.50,73948.09,-1.16,442.57,37804.66,8400.06,8147.56,252.86,-0.36,0.00,6768.49,164132.34
17,09/30/2006 12:00 AM,249582.72,53266.46,67198.71,29626.11,37573.38,-0.77,12.51,37804.66,6800.05,6594.25,205.86,-0.06,0.00,5175.82,84553.09
17,10/31/2006 12:00 AM,245103.67,23445.09,29525.19,14217.90,15307.64,-0.35,0.00,39297.57,5300.04,5143.14,156.98,-0.08,0.00,1664.52,25425.83
17,11/30/2006 12:00 AM,245103.67,0.00,0.00,0.00,0.00,0.00,0.00,39297.57,2700.02,2577.82,122.20,0.00,0.00,122.20,2371.22
17,12/31/2006 12:00 AM,245103.67,0.00,0.00,0.00,0.00,0.00,0.00,39297.57,2800.02,2702.32,97.76,-0.06,0.00,97.76,4415.23
17,01/31/2007 12:00 AM,245103.67,0.00,0.00,0.00,0.00,0.00,0.00,39297.57,2800.02,2708.82,91.18,0.02,0.00,91.18,2745.62
17,02/28/2007 12:00 AM,245103.67,0.00,0.00,0.00,0.00,0.00,0.00,39297.57,2700.02,2630.52,69.56,-0.06,0.00,69.56,9736.07
17,03/31/2007 12:00 AM,245103.67,14826.01,18725.59,18430.53,295.48,-0.42,0.00,39297.57,5800.04,5682.54,117.50,0.00,0.00,411.38,20409.79
17,04/30/2007 12:00 AM,245103.67,42940.68,54283.38,53080.57,1204.36,-1.55,405.01,39297.57,6200.04,6056.24,143.82,-0.02,0.00,1348.18,24628.02
17,05/31/2007 12:00 AM,245103.67,99541.03,125661.28,122369.75,3294.75,-3.22,1516.49,39297.57,8100.06,7899.25,201.16,-0.36,0.00,3494.31,95714.91
17,06/30/2007 12:00 AM,245103.67,104468.46,131783.47,109994.66,21791.98,-3.17,736.16,39297.57,8800.06,8534.36,266.02,-0.32,0.00,4963.48,149005.43
17,07/31/2007 12:00 AM,245103.67,113855.33,143460.40,99299.79,44163.36,-2.74,705.93,39297.57,9200.06,8949.46,250.98,-0.38,0.00,7216.48,158422.00
17,08/31/2007 12:00 AM,245103.67,90911.33,114463.96,100021.59,14445.20,-2.83,427.59,39297.57,8600.06,8356.96,243.46,-0.36,0.00,7996.62,50792.70
17,09/30/2007 12:00 AM,245103.67,46834.93,59084.98,53568.57,5517.96,-1.55,0.00,39297.57,6900.05,6687.65,212.44,-0.04,0.00,5730.40,11508.68
17,10/31/2007 12:00 AM,245103.69,14884.42,18744.46,17403.82,1341.03,-0.39,0.00,40153.87,5400.04,5245.94,154.16,-0.06,0.00,1431.99,5629.99
17,11/30/2007 12:00 AM,245103.69,0.00,0.00,0.00,0.00,0.00,0.00,40153.87,2800.02,2462.62,337.46,-0.06,0.00,337.46,2400.82
17,12/31/2007 12:00 AM,245103.69,0.00,0.00,0.00,0.00,0.00,0.00,40153.87,2900.02,2778.82,121.26,-0.06,0.00,121.26,2712.02
17,01/31/2008 12:00 AM,245103.69,0.00,0.00,0.00,0.00,0.00,0.00,40153.87,2900.02,2762.82,137.24,-0.04,0.00,137.24,3172.02
17,02/29/2008 12:00 AM,245103.69,0.00,0.00,0.00,0.00,0.00,0.00,40153.87,2800.02,2713.52,86.48,0.02,0.00,86.48,712.80
17,03/31/2008 12:00 AM,245103.69,1296.85,1637.95,1120.91,517.08,-0.04,0.00,40153.87,6000.04,5879.74,120.32,-0.02,0.00,637.40,66417.66
17,04/30/2008 12:00 AM,245103.69,50352.80,63653.39,59109.61,4545.40,-1.62,0.00,40153.87,6300.04,6139.34,160.74,-0.04,0.00,2494.13,83977.68
17,05/31/2008 12:00 AM,245103.69,95052.42,119994.83,49496.54,70500.29,-2.00,1009.28,40153.87,8300.06,8115.26,185.18,-0.38,0.00,3365.80,85697.19
17,06/30/2008 12:00 AM,245103.69,104468.46,131783.47,32766.03,99018.32,-0.87,736.08,40153.87,8900.06,8682.36,218.08,-0.38,0.00,4710.94,154380.57
17,07/31/2008 12:00 AM,245103.69,113855.33,143460.40,39636.17,103825.44,-1.21,705.88,40153.87,9400.07,9155.06,245.34,-0.34,0.00,6235.70,169526.77
17,08/31/2008 12:00 AM,245103.69,91703.53,115461.40,95772.66,19691.48,-2.74,434.68,40153.87,8700.06,8460.76,239.70,-0.40,0.00,6619.89,66223.26
17,09/30/2008 12:00 AM,245103.69,52310.90,65993.23,59201.21,6793.64,-1.61,12.33,40153.87,7100.05,6912.05,188.00,0.00,0.00,6981.64,19524.79
17,10/31/2008 12:00 AM,245103.71,24135.38,30394.50,28863.60,1531.72,-0.82,0.00,40932.27,5500.04,5340.24,159.80,0.00,0.00,1691.52,8011.16
17,11/30/2008 12:00 AM,245103.71,0.00,0.00,0.00,0.00,0.00,0.00,40932.27,2800.02,2691.92,108.10,0.00,0.00,108.10,3836.83
17,12/31/2008 12:00 AM,245103.71,0.00,0.00,0.00,0.00,0.00,0.00,40932.27,2900.02,2806.02,94.00,0.00,0.00,94.00,3670.43
17,01/31/2009 12:00 AM,245103.71,0.00,0.00,0.00,0.00,0.00,0.00,40932.27,2900.02,2847.42,52.64,-0.04,0.00,52.64,3203.22
17,02/28/2009 12:00 AM,245103.71,0.00,0.00,0.00,0.00,0.00,0.00,40932.27,2800.02,2668.42,131.60,0.00,0.00,131.60,2464.02
17,03/31/2009 12:00 AM,245103.71,71.15,89.86,0.00,196.23,-106.37,0.00,40932.27,6100.04,5989.14,110.92,-0.02,0.00,307.15,15371.66
17,04/30/2009 12:00 AM,245103.71,44671.81,56471.78,54471.98,2001.37,-1.57,0.04,40932.27,6400.04,6244.94,155.10,0.00,0.00,2156.47,67618.57
17,05/31/2009 12:00 AM,245103.71,92952.87,117344.36,92536.64,24810.16,-2.45,1218.35,40932.27,8400.06,8191.76,208.68,-0.38,0.00,3782.70,79519.75
17,06/30/2009 12:00 AM,245103.71,97284.48,122721.12,32031.12,90690.86,-0.86,671.15,40932.27,9100.06,8894.56,205.86,-0.36,0.00,4754.52,156299.38
17,07/31/2009 12:00 AM,245103.71,113855.33,143460.40,37368.46,106093.09,-1.15,705.88,40932.27,9600.07,9354.16,246.28,-0.38,0.00,6469.88,187545.00
17,08/31/2009 12:00 AM,245103.71,90685.57,114179.70,75314.22,38867.52,-2.04,425.54,40932.27,8900.06,8800.76,99.64,-0.34,0.00,6594.94,109918.91
17,09/30/2009 12:00 AM,245103.71,50804.44,64092.75,59005.41,5089.00,-1.65,0.00,40932.27,7200.05,6833.45,366.60,0.00,0.00,5455.60,37574.06
18,10/31/1972 12:00 AM,640444.37,0.00,0.00,0.00,5470.94,-5470.94,0.00,28184.22,4100.03,3462.72,637.32,-0.02,0.00,5809.09,0.00
18,11/30/1972 12:00 AM,640444.37,0.00,0.00,0.00,0.00,0.00,0.00,28184.22,2500.02,2348.72,151.34,-0.04,0.00,151.34,0.00
18,12/31/1972 12:00 AM,640444.37,0.00,0.00,0.00,0.00,0.00,0.00,28184.22,2600.02,2600.02,0.00,0.00,0.00,0.00,0.00
18,01/31/1973 12:00 AM,640444.37,0.00,0.00,0.00,0.00,0.00,0.00,28184.22,2600.02,2600.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1973 12:00 AM,640444.37,0.00,0.00,0.00,0.00,0.00,0.00,28184.22,2400.02,1713.81,686.20,0.00,0.00,686.20,0.00
18,03/31/1973 12:00 AM,640444.37,0.00,0.00,0.00,47502.65,-47502.65,18238.32,28184.22,2800.02,2298.12,501.96,-0.06,0.00,8654.40,0.00
18,04/30/1973 12:00 AM,640444.37,4990.01,6288.02,0.00,82070.17,-75782.15,0.00,28184.22,5700.04,2545.42,3154.66,-0.04,0.00,54345.94,0.00
18,05/31/1973 12:00 AM,640444.37,204427.82,257097.16,98171.01,158922.04,4.11,11130.23,28184.22,6400.04,760.01,5640.04,0.00,0.00,97152.67,0.00
18,06/30/1973 12:00 AM,640444.37,290333.27,360368.89,138101.30,222441.01,-173.42,21856.23,28184.22,6600.05,0.00,6617.65,-17.60,0.00,113996.19,0.00
18,07/31/1973 12:00 AM,640444.37,284280.51,349298.48,149656.94,199873.53,-231.99,6232.71,28184.22,6900.05,0.00,7207.03,-306.98,0.00,124139.53,0.00
18,08/31/1973 12:00 AM,640444.37,206209.01,252542.05,100225.18,152092.36,224.51,0.00,28184.22,6500.04,578.90,5921.10,0.04,0.00,101991.70,0.00
18,09/30/1973 12:00 AM,640444.37,49273.00,61810.45,0.00,68317.35,-6506.90,0.00,28184.22,5400.04,1753.81,3646.29,-0.06,0.00,62814.22,0.00
18,10/31/1973 12:00 AM,643596.43,5927.27,7393.17,0.00,12466.20,-5073.03,0.00,29361.25,4300.03,2862.82,1437.27,-0.06,0.00,13095.83,0.00
18,11/30/1973 12:00 AM,643596.43,0.00,0.00,0.00,0.00,0.00,0.00,29361.25,2900.02,1960.01,940.01,0.00,0.00,940.01,0.00
18,12/31/1973 12:00 AM,643596.43,0.00,0.00,0.00,0.00,0.00,0.00,29361.25,2700.02,2689.72,10.34,-0.04,0.00,10.34,0.00
18,01/31/1974 12:00 AM,643596.43,0.00,0.00,0.00,0.00,0.00,0.00,29361.25,2700.02,2700.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1974 12:00 AM,643596.43,0.00,0.00,0.00,0.00,0.00,0.00,29361.25,2400.02,0.00,3106.72,-706.70,0.00,3106.72,0.00
18,03/31/1974 12:00 AM,643596.43,0.00,0.00,0.00,95881.86,-95881.86,6563.70,29361.25,4200.03,953.21,3246.78,0.04,0.00,55927.93,0.00
18,04/30/1974 12:00 AM,643596.43,62373.30,78505.60,0.00,95298.05,-16792.45,2802.15,29361.25,5700.04,1843.21,3856.85,-0.02,0.00,66443.49,0.00
18,05/31/1974 12:00 AM,643596.43,202411.25,254236.36,93813.45,160330.89,92.02,17176.77,29361.25,6700.05,924.61,5775.40,0.04,0.00,99479.13,0.00
18,06/30/1974 12:00 AM,643596.43,284484.35,352268.06,139495.88,212889.73,-117.55,20775.52,29361.25,6900.05,0.00,7174.13,-274.08,0.00,123581.18,0.00
18,07/31/1974 12:00 AM,643596.43,284539.37,348637.53,145599.95,203326.28,-288.70,5930.05,29361.25,7200.05,0.00,7228.65,-28.60,0.00,124511.76,0.00
18,08/31/1974 12:00 AM,643596.43,210897.81,257580.51,94399.11,163172.77,8.63,0.00,29361.25,6700.05,0.00,7423.23,-723.19,0.00,127861.85,0.00
18,09/30/1974 12:00 AM,643596.43,41045.46,51422.21,0.00,56832.71,-5410.51,0.00,29361.25,5600.04,2488.62,3111.42,0.00,0.00,53601.47,0.00
18,10/31/1974 12:00 AM,646751.48,0.00,0.00,0.00,15192.15,-15192.15,0.00,30538.21,3800.03,2077.01,1723.03,-0.02,0.00,15703.82,0.00
18,11/30/1974 12:00 AM,646751.48,0.00,0.00,0.00,0.00,0.00,0.00,30538.21,3100.02,2435.42,664.58,0.02,0.00,664.58,0.00
18,12/31/1974 12:00 AM,646751.48,0.00,0.00,0.00,0.00,0.00,0.00,30538.21,2700.02,2700.02,0.00,0.00,0.00,0.00,0.00
18,01/31/1975 12:00 AM,646751.48,2092.72,2673.41,2673.41,0.00,0.00,0.00,30538.21,2700.02,2700.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1975 12:00 AM,646751.48,0.00,0.00,0.00,0.00,0.00,0.00,30538.21,2500.02,0.00,2641.42,-141.40,0.00,2641.42,0.00
18,03/31/1975 12:00 AM,646751.48,44628.34,55249.50,5515.01,49734.31,0.18,0.00,30538.21,4800.03,2703.82,2096.21,0.00,0.00,36106.55,0.00
18,04/30/1975 12:00 AM,646751.48,80830.22,101609.09,15476.80,86100.10,32.19,253.15,30538.21,5800.04,1051.11,4748.91,0.02,0.00,81798.09,0.00
18,05/31/1975 12:00 AM,646751.48,207738.28,260570.30,116746.00,143832.60,-8.30,11687.10,30538.21,6800.05,171.10,6628.93,0.02,0.00,114182.31,0.00
18,06/30/1975 12:00 AM,646751.48,278342.19,343812.17,142746.49,201120.82,-55.15,19606.22,30538.21,7200.05,274.10,6925.97,-0.02,0.00,119300.51,0.00
18,07/31/1975 12:00 AM,646751.48,284661.87,347808.19,167928.06,179938.44,-58.31,5554.53,30538.21,7300.05,747.31,6552.79,-0.04,0.00,112879.49,0.00
18,08/31/1975 12:00 AM,646751.48,214502.73,261279.12,122695.43,138424.93,158.76,0.00,30538.21,6900.05,1719.71,5180.38,-0.04,0.00,89242.73,0.00
18,09/30/1975 12:00 AM,646751.48,25583.10,32007.14,0.00,57507.49,-25500.34,0.00,30538.21,5500.04,2156.41,3343.60,0.02,0.00,57602.97,0.00
18,10/31/1975 12:00 AM,649903.48,4442.22,5527.13,0.00,11754.65,-6227.53,0.00,31714.22,4400.03,3216.62,1183.47,-0.06,0.00,10782.06,0.00
18,11/30/1975 12:00 AM,649903.48,3413.84,4251.48,4251.48,0.00,0.00,0.00,31714.22,3300.02,2889.22,410.78,0.02,0.00,410.78,0.00
18,12/31/1975 12:00 AM,649903.48,0.00,0.00,0.00,0.00,0.00,0.00,31714.22,2800.02,2784.02,15.98,0.02,0.00,15.98,0.00
18,01/31/1976 12:00 AM,649903.48,54119.15,69162.64,69162.64,0.00,0.00,0.00,31714.22,2800.02,2800.02,0.00,0.00,0.00,0.00,0.00
18,02/29/1976 12:00 AM,649903.48,0.00,0.00,0.00,0.00,0.00,0.00,31714.22,2500.02,614.40,1885.65,-0.04,0.00,1885.65,0.00
18,03/31/1976 12:00 AM,649903.48,43524.47,53741.51,33191.16,20543.71,6.64,0.00,31714.22,4800.03,3795.23,1004.87,-0.06,0.00,17308.81,0.00
18,04/30/1976 12:00 AM,649903.48,59635.19,74865.77,56516.95,18342.13,6.69,0.00,31714.22,5700.04,4792.03,908.05,-0.04,0.00,15633.77,0.00
18,05/31/1976 12:00 AM,649903.48,201643.05,252553.05,229239.49,23341.50,-27.94,1827.36,31714.22,7000.05,6006.54,993.59,-0.08,0.00,17122.69,0.00
18,06/30/1976 12:00 AM,649903.48,265192.89,326732.82,265452.41,61291.75,-11.34,17964.01,31714.22,7100.05,4425.73,2674.32,0.00,0.00,46063.77,0.00
18,07/31/1976 12:00 AM,649903.48,284891.71,347109.10,269603.73,77510.25,-4.87,5233.67,31714.22,7600.05,4056.23,3543.82,0.00,0.00,61046.12,0.00
18,08/31/1976 12:00 AM,649903.48,215918.28,262306.11,210575.56,51497.62,232.94,0.00,31714.22,7100.05,4458.63,2641.42,0.00,0.00,45505.41,0.00
18,09/30/1976 12:00 AM,649903.48,0.00,0.00,0.00,25732.53,-25732.53,0.00,31714.22,5200.04,3811.63,1388.39,0.02,0.00,23915.94,0.00
18,10/31/1976 12:00 AM,653055.50,35612.35,44257.18,38897.28,5357.92,1.98,0.00,32891.24,4600.03,4178.93,421.12,-0.02,0.00,3839.83,0.00
18,11/30/1976 12:00 AM,653055.50,0.00,0.00,0.00,0.00,0.00,0.00,32891.24,3000.02,2524.42,475.64,-0.04,0.00,475.64,0.00
18,12/31/1976 12:00 AM,653055.50,0.00,0.00,0.00,0.00,0.00,0.00,32891.24,2900.02,2878.42,21.62,-0.02,0.00,21.62,0.00
18,01/31/1977 12:00 AM,653055.50,853.97,1091.87,1091.87,0.00,0.00,0.00,32891.24,2900.02,2819.22,80.84,-0.04,0.00,80.84,0.00
18,02/28/1977 12:00 AM,653055.50,41435.57,53014.50,53016.07,0.00,-1.57,0.00,32891.24,2600.02,2287.02,313.02,-0.02,0.00,313.02,0.00
18,03/31/1977 12:00 AM,653055.50,124329.49,153102.31,148264.93,4832.31,5.07,0.00,32891.24,5200.04,4956.63,243.46,-0.06,0.00,4187.62,0.00
18,04/30/1977 12:00 AM,653055.50,112715.94,141302.21,135915.44,5382.90,3.88,76.68,32891.24,6600.05,6427.14,172.96,-0.06,0.00,2977.86,0.00
18,05/31/1977 12:00 AM,653055.50,142405.62,178076.85,173165.11,4913.37,-1.62,10668.21,32891.24,6800.05,6713.65,86.48,-0.08,0.00,1488.93,0.00
18,06/30/1977 12:00 AM,653055.50,259445.34,318804.41,301595.73,17219.09,-10.41,16668.77,32891.24,7600.05,6929.85,670.22,-0.02,0.00,11539.21,0.00
18,07/31/1977 12:00 AM,653055.50,285456.11,346814.98,316080.09,30630.11,104.78,4921.95,32891.24,7900.05,6614.15,1285.93,-0.02,0.00,22147.83,0.00
18,08/31/1977 12:00 AM,653055.50,215110.98,260641.90,222546.34,38064.65,30.91,0.00,32891.24,7200.05,5309.74,1890.35,-0.04,0.00,32570.34,0.00
18,09/30/1977 12:00 AM,653055.50,20414.30,25466.26,10915.79,14549.98,0.49,0.00,32891.24,6200.04,5454.64,745.43,-0.02,0.00,12842.02,0.00
18,10/31/1977 12:00 AM,656209.60,44937.13,55780.95,50651.21,5130.43,-0.68,0.00,34068.21,4900.03,4300.33,599.72,-0.02,0.00,5464.59,0.00
18,11/30/1977 12:00 AM,656209.60,0.00,0.00,0.00,0.00,0.00,0.00,34068.21,3200.02,2891.72,308.32,-0.02,0.00,308.32,0.00
18,12/31/1977 12:00 AM,656209.60,0.00,0.00,0.00,0.00,0.00,0.00,34068.21,2900.02,2884.02,15.98,0.02,0.00,15.98,0.00
18,01/31/1978 12:00 AM,656209.60,0.00,0.00,0.00,0.00,0.00,0.00,34068.21,2900.02,2900.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1978 12:00 AM,656209.60,0.00,0.00,0.00,0.00,0.00,0.00,34068.21,2600.02,1978.71,621.34,-0.04,0.00,621.34,0.00
18,03/31/1978 12:00 AM,656209.60,0.00,0.00,0.00,68512.78,-68512.78,27284.71,34068.21,2900.02,2738.32,161.68,0.02,0.00,2791.74,0.00
18,04/30/1978 12:00 AM,656209.60,0.00,0.00,0.00,74505.16,-74505.16,10091.11,34068.21,4900.03,4695.13,204.92,-0.02,0.00,3536.20,0.00
18,05/31/1978 12:00 AM,656209.60,130341.12,162711.06,0.00,176236.00,-13524.94,0.00,34068.21,7500.05,4188.43,3311.64,-0.02,0.00,57044.62,0.00
18,06/30/1978 12:00 AM,656209.60,257775.20,315881.31,73005.90,242857.93,17.48,14628.31,34068.21,7800.05,1155.11,6644.91,0.04,0.00,114461.48,0.00
18,07/31/1978 12:00 AM,656209.60,285811.77,346264.31,106421.42,239826.86,16.03,4653.05,34068.21,8100.06,314.90,7785.13,0.02,0.00,134096.75,0.00
18,08/31/1978 12:00 AM,656209.60,226546.10,273789.20,48705.71,225076.95,6.54,0.00,34068.21,7600.05,0.00,8194.98,-594.92,0.00,141169.16,0.00
18,09/30/1978 12:00 AM,656209.60,0.00,0.00,0.00,111111.97,-111111.97,4115.53,34068.21,5600.04,770.31,4829.75,-0.02,0.00,83193.96,0.00
18,10/31/1978 12:00 AM,659361.56,51080.25,63335.09,4719.71,58583.49,31.89,0.00,35244.24,5100.04,0.00,5439.82,-339.78,0.00,49574.20,0.00
18,11/30/1978 12:00 AM,659361.56,0.00,0.00,0.00,0.00,0.00,0.00,35244.24,3200.02,1428.11,1771.91,0.00,0.00,1771.91,0.00
18,12/31/1978 12:00 AM,659361.56,0.00,0.00,0.00,0.00,0.00,0.00,35244.24,3000.02,3000.02,0.00,0.00,0.00,0.00,0.00
18,01/31/1979 12:00 AM,659361.56,0.00,0.00,0.00,0.00,0.00,0.00,35244.24,3000.02,3000.02,0.00,0.00,0.00,0.00,0.00
18,02/28/1979 12:00 AM,659361.56,0.00,0.00,0.00,0.00,0.00,0.00,35244.24,2700.02,0.00,3079.46,-379.44,0.00,3079.46,0.00
18,03/31/1979 12:00 AM,659361.56,1833.14,2244.81,0.00,77615.44,-75370.63,20121.29,35244.24,4200.03,526.50,3673.55,-0.02,0.00,63279.52,0.00
18,04/30/1979 12:00 AM,659361.56,102879.20,128565.57,5394.94,123199.65,-29.03,2411.48,35244.24,6900.05,1838.11,5061.94,0.00,0.00,87195.45,0.00
18,05/31/1979 12:00 AM,659361.56,208996.86,260416.04,102441.97,158042.04,-67.96,19631.11,35244.24,7800.05,2084.81,5715.24,0.00,0.00,98455.48,0.00
18,06/30/1979 12:00 AM,659361.56,250029.20,305514.74,88408.56,217241.62,-135.44,13900.87,35244.24,8000.06,0.00,8357.60,-357.54,0.00,143960.91,0.00
18,07/31/1979 12:00 AM,659361.56,285103.07,344425.58,153619.42,191014.04,-207.88,4368.52,35244.24,8300.06,1260.31,7039.71,0.04,0.00,121254.73,0.00
18,08/31/1979 12:00 AM,659361.56,230662.68,278054.67,149906.36,128176.92,-28.61,346.13,35244.24,7800.05,2046.31,5753.78,-0.04,0.00,103012.92,0.00
18,09/30/1979 12:00 AM,659361.56,10347.17,12866.81,0.00,53445.69,-40578.88,0.00,35244.24,6400.04,3326.22,3073.82,0.00,0.00,53694.07,0.00
18,10/31/1979 12:00 AM,662515.58,23972.12,29690.75,17983.74,11706.84,0.18,0.00,36421.25,5000.03,3747.03,1253.03,-0.02,0.00,11420.79,0.00
18,11/30/1979 12:00 AM,662515.58,0.00,0.00,0.00,0.00,0.00,0.00,36421.25,3400.02,2833.22,566.82,-0.02,0.00,566.82,0.00
18,12/31/1979 12:00 AM,662515.58,0.00,0.00,0.00,0.00,0.00,0.00,36421.25,3100.02,3024.82,75.20,0.00,0.00,75.20,0.00
18,01/31/1980 12:00 AM,662515.58,0.00,0.00,0.00,0.00,0.00,0.00,36421.25,3100.02,3089.72,10.34,-0.04,0.00,10.34,0.00
18,02/29/1980 12:00 AM,662515.58,0.00,0.00,0.00,0.00,0.00,0.00,36421.25,2800.02,2465.42,334.64,-0.04,0.00,334.64,0.00
18,03/31/1980 12:00 AM,662515.58,0.00,0.00,0.00,109766.05,-109766.05,9846.81,36421.25,3700.03,2382.12,1317.89,0.02,0.00,22706.18,0.00
18,04/30/1980 12:00 AM,662515.58,11640.70,14521.65,0.00,187556.83,-173035.17,32010.37,36421.25,7000.05,1662.71,5337.36,-0.02,0.00,91941.42,0.00
18,05/31/1980 12:00 AM,662515.58,189984.43,236247.21,81084.69,155160.92,1.60,16340.82,36421.25,7900.05,3697.33,4202.77,-0.04,0.00,72399.21,0.00
18,06/30/1980 12:00 AM,662515.58,241732.78,294501.07,71286.89,223173.22,40.96,12071.08,36421.25,8300.06,2071.61,6228.48,-0.04,0.00,107296.00,0.00
18,07/31/1980 12:00 AM,662515.58,286403.46,345011.96,110591.37,234357.80,62.79,4070.93,36421.25,8600.06,777.31,7822.73,0.02,0.00,134748.15,0.00
18,08/31/1980 12:00 AM,662515.58,234866.31,282410.77,36994.02,245615.73,-198.98,774.91,36421.25,8100.06,0.00,9648.23,-1548.17,0.00,166201.79,0.00
18,09/30/1980 12:00 AM,662515.58,11546.01,14333.10,0.00,128601.09,-114267.98,0.00,36421.25,6700.05,1740.61,4959.47,-0.04,0.00,85427.35,0.00
18,10/31/1980 12:00 AM,656358.54,32471.66,40239.87,9363.95,30873.61,2.32,0.00,38032.23,5100.04,1826.01,3274.04,-0.02,0.00,29834.10,0.00
18,11/30/1980 12:00 AM,656358.54,1254.15,1562.15,1562.11,0.00,0.04,0.00,38032.23,3600.02,2719.22,880.79,0.02,0.00,880.79,0.00
18,12/31/1980 12:00 AM,656358.54,0.00,0.00,0.00,0.00,0.00,0.00,38032.23,2900.02,2570.12,329.94,-0.04,0.00,329.94,0.00
18,01/31/1981 12:00 AM,656358.54,0.00,0.00,0.00,0.00,0.00,0.00,38032.23,2900.02,2538.12,361.90,0.00,0.00,361.90,0.00
18,02/28/1981 12:00 AM,656358.54,0.00,0.00,0.00,0.00,0.00,0.00,38032.23,2600.02,141.90,2458.12,0.00,0.00,2458.12,0.00
18,03/31/1981 12:00 AM,656358.54,0.00,0.00,0.00,26452.21,-26452.21,0.00,38032.23,4600.03,3249.22,1350.79,0.02,0.00,23264.53,0.00
18,04/30/1981 12:00 AM,656358.54,60335.13,75035.63,38450.03,36579.33,6.27,0.00,38032.23,6700.05,5009.03,1691.07,-0.06,0.00,29127.19,0.00
18,05/31/1981 12:00 AM,656358.54,195620.59,242814.88,189078.29,53776.09,-39.51,3244.97,38032.23,8000.06,5650.04,2350.02,0.00,0.00,40480.28,0.00
18,06/30/1981 12:00 AM,656358.54,238317.69,289996.66,165735.53,124279.14,-18.02,11878.88,38032.23,8400.06,4089.23,4310.87,-0.04,0.00,74260.37,0.00
18,07/31/1981 12:00 AM,656358.54,281415.91,338763.56,196770.71,142023.31,-30.46,3760.68,38032.23,8800.06,3381.92,5418.20,-0.06,0.00,93337.29,0.00
18,08/31/1981 12:00 AM,656358.54,230024.12,276436.05,207456.77,68996.21,-16.93,300.87,38032.23,8200.06,4839.53,3360.52,0.00,0.00,57882.15,0.00
18,09/30/1981 12:00 AM,656358.54,14028.97,17411.87,0.00,29967.66,-12555.79,0.00,38032.23,6700.05,5057.94,1642.19,-0.08,0.00,28289.67,0.00
18,10/31/1981 12:00 AM,653785.52,1594.78,1977.38,0.00,6759.86,-4782.49,0.00,39643.30,4900.03,4154.63,745.43,-0.02,0.00,6793.26,0.00
